file_id,CHLF,CHLU,CPHL,FID,url,size,site_code,cruise_id,station,time_coverage_start,time_coverage_end,geospatial_lon_max,geospatial_lat_max,geospatial_vertical_min,geospatial_vertical_max,geom,instrument
2300,0,0,39,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d74,IMOS/ANMN/SA/JL04/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171127T192136Z_JL04_FV01_Profile-SBE19plus_C-20180301T040618Z.nc,120904,JL04,58,NA,2017-11-27T19:21:36Z,2017-11-27T19:21:36Z,136.8404,-34.9509,0,39,POINT (-34.9508666667 136.8404),SEABIRD SBE19 PLUS V 2.2C
2301,0,0,41,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d6e,IMOS/ANMN/SA/JL03/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171127T200114Z_JL03_FV01_Profile-SBE19plus_C-20180301T040550Z.nc,120904,JL03,58,NA,2017-11-27T20:01:14Z,2017-11-27T20:01:14Z,136.8747,-34.8914,0,41,POINT (-34.89135 136.8747),SEABIRD SBE19 PLUS V 2.2C
2302,0,0,33,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f1a,IMOS/ANMN/SA/CJ3/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171127T211308Z_CJ3_FV01_Profile-SBE19plus_C-20180301T035851Z.nc,120904,CJ3,58,NA,2017-11-27T21:13:08Z,2017-11-27T21:13:08Z,136.7118,-34.9577,0,35,POINT (-34.9576833333 136.7118),SEABIRD SBE19 PLUS V 2.2C
2303,0,0,39,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f19,IMOS/ANMN/SA/CJ2/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171127T222339Z_CJ2_FV01_Profile-SBE19plus_C-20180301T035821Z.nc,120904,CJ2,58,NA,2017-11-27T22:23:39Z,2017-11-27T22:23:39Z,136.5391,-35.0224,0,39,POINT (-35.0224333333 136.5391333333),SEABIRD SBE19 PLUS V 2.2C
2304,0,0,42,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f18,IMOS/ANMN/SA/CJ1/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171127T233559Z_CJ1_FV01_Profile-SBE19plus_C-20180301T035747Z.nc,120904,CJ1,58,NA,2017-11-27T23:35:59Z,2017-11-27T23:35:59Z,136.3584,-35.0913,0,44,POINT (-35.0912666667 136.35835),SEABIRD SBE19 PLUS V 2.2C
2305,0,0,53,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d57,IMOS/ANMN/SA/GA15M/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T004842Z_GA15M_FV01_Profile-SBE19plus_C-20180301T040427Z.nc,120904,GA15M,58,NA,2017-11-28T00:48:42Z,2017-11-28T00:48:42Z,136.1825,-35.1568,0,53,POINT (-35.1567666667 136.1824666667),SEABIRD SBE19 PLUS V 2.2C
2306,0,0,79,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d46,IMOS/ANMN/SA/GA13M/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T021830Z_GA13M_FV01_Profile-SBE19plus_C-20180301T040402Z.nc,121804,GA13M,58,NA,2017-11-28T02:18:30Z,2017-11-28T02:18:30Z,135.9667,-35.1631,0,81,POINT (-35.1631166667 135.9666666667),SEABIRD SBE19 PLUS V 2.2C
2307,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d37,IMOS/ANMN/SA/GA11M/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T034815Z_GA11M_FV01_Profile-SBE19plus_C-20180301T040306Z.nc,121760,GA11M,58,NA,2017-11-28T03:48:15Z,2017-11-28T03:48:15Z,135.6676,-35.1652,0,76,POINT (-35.1652 135.6675833333),SEABIRD SBE19 PLUS V 2.2C
2308,0,0,84,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d23,IMOS/ANMN/SA/GA09M/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T051548Z_GA09M_FV01_Profile-SBE19plus_C-20180301T040144Z.nc,121996,GA09M,58,NA,2017-11-28T05:15:48Z,2017-11-28T05:15:48Z,135.4235,-35.1601,0,86,POINT (-35.1601 135.42345),SEABIRD SBE19 PLUS V 2.2C
2309,0,0,86,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f1e,IMOS/ANMN/SA/GA08N/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T063804Z_GA08N_FV01_Profile-SBE19plus_C-20180301T040046Z.nc,121992,GA08N,58,NA,2017-11-28T06:38:04Z,2017-11-28T06:38:04Z,135.307,-35.0051,0,86,POINT (-35.0051333333 135.3069666667),SEABIRD SBE19 PLUS V 2.2C
2310,0,0,83,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5db9,IMOS/ANMN/SA/SAM5CB/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T084825Z_SAM5CB_FV01_Profile-SBE19plus_C-20180301T040939Z.nc,121877,SAM5CB,58,NA,2017-11-28T08:48:25Z,2017-11-28T08:48:25Z,135.0105,-34.9258,0,83,POINT (-34.92585 135.0104833333),SEABIRD SBE19 PLUS V 2.2C
2311,0,0,89,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f1b,IMOS/ANMN/SA/GA06N/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T095108Z_GA06N_FV01_Profile-SBE19plus_C-20180301T035920Z.nc,122214,GA06N,58,NA,2017-11-28T09:51:08Z,2017-11-28T09:51:08Z,135.0425,-34.9973,0,90,POINT (-34.9973333333 135.0425166667),SEABIRD SBE19 PLUS V 2.2C
2312,0,0,88,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f1c,IMOS/ANMN/SA/GA07M/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T112507Z_GA07M_FV01_Profile-SBE19plus_C-20180301T035947Z.nc,121921,GA07M,58,NA,2017-11-28T11:25:07Z,2017-11-28T11:25:07Z,135.1829,-35.1678,0,88,POINT (-35.1678333333 135.1829),SEABIRD SBE19 PLUS V 2.2C
2313,0,0,103,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f1d,IMOS/ANMN/SA/GA08L/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T133003Z_GA08L_FV01_Profile-SBE19plus_C-20180301T040016Z.nc,122347,GA08L,58,NA,2017-11-28T13:30:03Z,2017-11-28T13:30:03Z,135.2972,-35.3334,0,103,POINT (-35.3333833333 135.2972166667),SEABIRD SBE19 PLUS V 2.2C
2314,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f1f,IMOS/ANMN/SA/GA09K/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T150446Z_GA09K_FV01_Profile-SBE19plus_C-20180301T040113Z.nc,122292,GA09K,58,NA,2017-11-28T15:04:46Z,2017-11-28T15:04:46Z,135.4323,-35.5008,0,98,POINT (-35.50085 135.4322833333),SEABIRD SBE19 PLUS V 2.2C
2315,0,0,120,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d27,IMOS/ANMN/SA/GA10J/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T163723Z_GA10J_FV01_Profile-SBE19plus_C-20180301T040213Z.nc,122843,GA10J,58,NA,2017-11-28T16:37:23Z,2017-11-28T16:37:23Z,135.5696,-35.6687,0,120,POINT (-35.6687166667 135.5695666667),SEABIRD SBE19 PLUS V 2.2C
2316,0,0,133,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d32,IMOS/ANMN/SA/GA11I/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T181433Z_GA11I_FV01_Profile-SBE19plus_C-20180301T040240Z.nc,123474,GA11I,58,NA,2017-11-28T18:14:33Z,2017-11-28T18:14:33Z,135.6831,-35.8327,0,134,POINT (-35.83275 135.6830666667),SEABIRD SBE19 PLUS V 2.2C
2317,0,0,131,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d3b,IMOS/ANMN/SA/GA12H/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171128T194659Z_GA12H_FV01_Profile-SBE19plus_C-20180301T040335Z.nc,123606,GA12H,58,NA,2017-11-28T19:46:59Z,2017-11-28T19:46:59Z,135.8031,-36.0145,0,132,POINT (-36.01455 135.80315),SEABIRD SBE19 PLUS V 2.2C
2318,0,0,147,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5dae,IMOS/ANMN/SA/SAM3MS/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171129T001453Z_SAM3MS_FV01_Profile-SBE19plus_C-20180301T040909Z.nc,123973,SAM3MS,58,SAM3MS,2017-11-29T00:14:53Z,2017-11-29T00:14:53Z,135.9036,-36.146,0,148,POINT (-36.14603 135.903567),SEABIRD SBE19 PLUS V 2.2C
2319,0,0,85,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d5f,IMOS/ANMN/SA/GA18J/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171129T082414Z_GA18J_FV01_Profile-SBE19plus_C-20180301T040453Z.nc,121981,GA18J,58,NA,2017-11-29T08:24:14Z,2017-11-29T08:24:14Z,136.5583,-35.6663,0,86,POINT (-35.6663 136.55835),SEABIRD SBE19 PLUS V 2.2C
2320,0,0,68,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5d62,IMOS/ANMN/SA/GA19K/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20171129T095144Z_GA19K_FV01_Profile-SBE19plus_C-20180301T040521Z.nc,121523,GA19K,58,NA,2017-11-29T09:51:44Z,2017-11-29T09:51:44Z,136.6906,-35.502,0,69,POINT (-35.5019833333 136.69055),SEABIRD SBE19 PLUS V 2.2C
2321,0,0,111,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_625f,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170814T234358Z_BMP120_FV01_Profile-SBE19plus_C-20180328T031514Z.nc,111699,BMP120,BMP120_024,Deployment CTD,2017-08-14T23:43:58Z,2017-08-14T23:43:58Z,150.3169,-36.2043,0.993,110.213,POINT (-36.20435 150.3168666667),SEABIRD SBE19plus
2322,0,0,60,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6242,IMOS/ANMN/NSW/BMP070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170815T042327Z_BMP070_FV01_Profile-SBE19plus_C-20180328T031247Z.nc,110475,BMP070,BMP070_024,Deployment CTD,2017-08-15T04:23:27Z,2017-08-15T04:23:27Z,150.1916,-36.1916,0.993,59.582,POINT (-36.1915833333 150.1916166667),SEABIRD SBE19plus
2323,0,0,119,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6260,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170912T221619Z_BMP120_FV01_Profile-SBE19plus_C-20180328T031824Z.nc,112930,BMP120,BMP120_024b,Deployment CTD,2017-09-12T22:16:19Z,2017-09-12T22:16:19Z,150.3166,-36.2042,1.986,119.146,POINT (-36.2042166667 150.3166),SEABIRD SBE19plus
2324,0,0,98,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_62a2,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170408T233653Z_CH100_FV01_Profile-SBE19plus_C-20180328T034540Z.nc,111374,CH100,CH100_040,Deployment CTD,2017-04-08T23:36:53Z,2017-04-08T23:36:53Z,153.3949,-30.2651,1.986,98.3,POINT (-30.2650833333 153.3949166667),SEABIRD SBE19plus
2325,0,0,72,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6285,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170409T010136Z_CH070_FV01_Profile-SBE19plus_C-20180328T034827Z.nc,110614,CH070,CH070_040,Deployment CTD,2017-04-09T01:01:36Z,2017-04-09T01:01:36Z,153.299,-30.2723,0.993,71.496,POINT (-30.2723 153.29905),SEABIRD SBE19plus
2326,0,0,52,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_626e,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170409T014944Z_CH050_FV01_Profile-SBE19plus_C-20180328T034619Z.nc,111499,CH050,CH050_040,Deployment CTD,2017-04-09T01:49:44Z,2017-04-09T01:49:44Z,153.2292,-30.3102,0.993,51.638,POINT (-30.3101833333 153.2292166667),SEABIRD SBE19plus
2327,0,0,98,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_62a3,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170624T225957Z_CH100_FV01_Profile-SBE19plus_C-20180328T033801Z.nc,111359,CH100,CH100_041,Deployment CTD,2017-06-24T22:59:57Z,2017-06-24T22:59:57Z,153.3947,-30.2649,0.993,97.308,POINT (-30.26487 153.39474),SEABIRD SBE19plus
2328,0,0,70,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6286,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170625T001744Z_CH070_FV01_Profile-SBE19plus_C-20180328T033321Z.nc,110477,CH070,CH070_041,Deployment CTD,2017-06-25T00:17:44Z,2017-06-25T00:17:44Z,153.2991,-30.272,1.986,70.503,POINT (-30.27201 153.2991),SEABIRD SBE19plus
2329,0,0,52,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f29,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170625T012559Z_CH050_FV01_Profile-SBE19plus_C-20180328T032427Z.nc,110465,CH050,CH050_041,Deployment CTD,2017-06-25T01:25:59Z,2017-06-25T01:25:59Z,153.2294,-30.3102,0.993,51.638,POINT (-30.3101805 153.2294),SEABIRD SBE19plus
2330,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_62a4,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170920T025422Z_CH100_FV01_Profile-SBE19plus_C-20180328T033916Z.nc,111323,CH100,CH100_042,Deployment CTD,2017-09-20T02:54:22Z,2017-09-20T02:54:22Z,153.3946,-30.2644,1.986,96.315,POINT (-30.2644333333 153.3945833333),SEABIRD SBE19plus
2331,0,0,66,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6287,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170920T044843Z_CH070_FV01_Profile-SBE19plus_C-20180328T033450Z.nc,110465,CH070,CH070_042,Deployment CTD,2017-09-20T04:48:43Z,2017-09-20T04:48:43Z,153.2984,-30.2711,2.98,67.524,POINT (-30.2711 153.2984333333),SEABIRD SBE19plus
2332,0,0,41,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_626f,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20170920T052928Z_CH050_FV01_Profile-SBE19plus_C-20180328T034741Z.nc,110465,CH050,CH050_042,Deployment CTD,2017-09-20T05:29:28Z,2017-09-20T05:29:28Z,153.2289,-30.3105,2.98,42.702,POINT (-30.31055 153.2288666667),SEABIRD SBE19plus
2333,0,0,60,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6288,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20171213T205307Z_CH070_FV01_Profile-SBE19plus_C-20180328T034906Z.nc,110465,CH070,CH070_043,Deployment CTD,2017-12-13T20:53:07Z,2017-12-13T20:53:07Z,153.2963,-30.2724,0.993,59.582,POINT (-30.2724333333 153.2962666667),SEABIRD SBE19plus
2334,0,0,84,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_62a5,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20171213T224327Z_CH100_FV01_Profile-SBE19plus_C-20180328T034012Z.nc,111084,CH100,CH100_043,Deployment CTD,2017-12-13T22:43:27Z,2017-12-13T22:43:27Z,153.3942,-30.2639,1.986,84.402,POINT (-30.2639166667 153.3942166667),SEABIRD SBE19plus
2335,0,0,44,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6270,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20171214T001542Z_CH050_FV01_Profile-SBE19plus_C-20180328T032633Z.nc,110465,CH050,CH050_043,Deployment CTD,2017-12-14T00:15:42Z,2017-12-14T00:15:42Z,153.2289,-30.3106,0.993,43.695,POINT (-30.3105833333 153.22895),SEABIRD SBE19plus
2336,0,0,42,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_61cd,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180328T014334Z_NRSROT_FV01_Profile-SBE19plus_C-20180329T025630Z.nc,113721,NRSROT,3130,NRS BGC CTD,2018-03-28T01:43:34Z,2018-03-28T01:43:34Z,115.4167,-32,2,43,POINT (-32.0000166667 115.4166666667),Seabird SBE19plus
2337,0,0,104,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f28,IMOS/ANMN/WA/WATR10/Biogeochem_profiles/IMOS_ANMN-WA_CDEKOSTUZ_20180424T020316Z_WATR10_FV01_Profile-SBE19plus_C-20180427T013846Z.nc,137482,WATR10,1065,Deployment CTD,2018-04-24T02:03:16Z,2018-04-24T02:03:16Z,115.1958,-31.6465,1,104,POINT (-31.6465 115.1958333333),Seabird SBE19plus
2338,0,0,40,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_61ce,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180511T015032Z_NRSROT_FV01_Profile-SBE19plus_C-20180514T024452Z.nc,135760,NRSROT,3131,NRS BGC CTD,2018-05-11T01:50:32Z,2018-05-11T01:50:32Z,115.4167,-32,2,41,POINT (-32.0000166667 115.4166666667),Seabird SBE19plus
2339,0,0,25,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_620e,IMOS/ANMN/NRS/NRSYON/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180220T004125Z_NRSYON_FV01_Profile-SBE19plus_C-20180605T001842Z.nc,145651,NRSYON,006942,NRS BGC CTD,2018-02-20T00:41:25Z,2018-02-20T00:41:25Z,147.6193,-19.3037,0.994,24.847,POINT (-19.30365 147.6193),SEABIRD CTD - SBE19PLUS V2 SEACAT
2340,0,0,23,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_620f,IMOS/ANMN/NRS/NRSYON/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180329T003307Z_NRSYON_FV01_Profile-SBE19plus_C-20180605T002101Z.nc,143585,NRSYON,006964,NRS BGC CTD,2018-03-29T00:33:07Z,2018-03-29T00:33:07Z,147.6193,-19.3037,0.994,22.86,POINT (-19.30365 147.6193),SEABIRD CTD - SBE19PLUS V2 SEACAT
2341,0,0,27,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6210,IMOS/ANMN/NRS/NRSYON/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180426T001554Z_NRSYON_FV01_Profile-SBE19plus_C-20180605T004311Z.nc,145651,NRSYON,006984,NRS BGC CTD,2018-04-26T00:15:54Z,2018-04-26T00:15:54Z,147.6193,-19.3037,0.994,26.835,POINT (-19.30365 147.6193),SEABIRD CTD - SBE19PLUS V2 SEACAT
2342,0,0,87,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6072,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180418T235159Z_NRSMAI_FV01_Profile-SBE19plus_C-20180618T012454Z.nc,125876,NRSMAI,NRSMAI-CTD-0095,1,2018-04-18T23:51:59Z,2018-04-18T23:51:59Z,148.2335,-42.5991,1.984,87.286,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
2343,0,0,88,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6073,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180606T002337Z_NRSMAI_FV01_Profile-SBE19plus_C-20180618T013013Z.nc,125764,NRSMAI,NRSMAI-CTD-0096,1,2018-06-06T00:23:37Z,2018-06-06T00:23:37Z,148.2335,-42.5991,0.992,87.286,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
2344,0,0,43,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_61cf,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180620T021648Z_NRSROT_FV01_Profile-SBE19plus_C-20180621T024430Z.nc,133444,NRSROT,3132,NRS BGC CTD,2018-06-20T02:16:48Z,2018-06-20T02:16:48Z,115.4167,-32,3,45,POINT (-32.0000166667 115.4166666667),Seabird SBE19plus
2345,0,0,17,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fc4,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180509T213358Z_NRSDAR_FV01_Profile-SBE19plus_C-20180628T060835Z.nc,144454,NRSDAR,006991,NRS BGC CTD,2018-05-09T21:33:58Z,2018-05-09T21:33:58Z,130.713,-12.3446,0.994,16.902,POINT (-12.3446016667 130.7130383333),SEABIRD CTD - SBE19PLUS V2 SEACAT
2346,0,0,89,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6074,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180627T235840Z_NRSMAI_FV01_Profile-SBE19plus_C-20180702T225859Z.nc,125897,NRSMAI,NRSMAI-CTD-0097,1,2018-06-27T23:58:40Z,2018-06-27T23:58:40Z,148.2335,-42.5991,0.992,88.278,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
2347,0,0,27,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_61db,IMOS/ANMN/NRS/NRSYON/Biogeochem_profiles/IMOS_ANMN-NRS_CDEFKOSTZ_20180602T231039Z_NRSYON_FV01_Profile-SBE19plus_C-20180704T053125Z.nc,143174,NRSYON,006929,NRS BGC CTD,2018-06-02T23:10:39Z,2018-06-02T23:10:39Z,147.6193,-19.3037,0.994,26.835,POINT (-19.30365 147.6193),SEABIRD CTD - SBE19PLUS V2 SEACAT
2348,0,0,26,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6211,IMOS/ANMN/NRS/NRSYON/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20180621T013420Z_NRSYON_FV01_Profile-SBE19plus_C-20180704T055423Z.nc,145645,NRSYON,007014,NRS BGC CTD,2018-06-21T01:34:20Z,2018-06-21T01:34:20Z,147.6193,-19.3037,0.994,25.841,POINT (-19.30365 147.6193),SEABIRD CTD - SBE19PLUS V2 SEACAT
2349,0,0,97,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6027,IMOS/ANMN/NRS/NRSKAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEFKOSTUZ_20180307T015059Z_NRSKAI_FV01_Profile-SBE19plus_C-20180705T053534Z.nc,122202,NRSKAI,59,NRSKAI,2018-03-07T01:50:59Z,2018-03-07T01:50:59Z,136.4476,-35.8356,0,97,POINT (-35.8355666667 136.4475666667),SEABIRD SBE19 PLUS V 2.2C
2350,0,0,37,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f22,IMOS/ANMN/SA/JL03/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T141718Z_JL03_FV01_Profile-SBE19plus_C-20180705T043817Z.nc,120786,JL03,59,JL03,2018-03-06T14:17:18Z,2018-03-06T14:17:18Z,136.8747,-34.8914,0,38,POINT (-34.89135 136.8747),SEABIRD SBE19 PLUS V 2.2C
2351,0,0,32,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f23,IMOS/ANMN/SA/JL04/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T151210Z_JL04_FV01_Profile-SBE19plus_C-20180705T044206Z.nc,118728,JL04,59,JL04,2018-03-06T15:12:10Z,2018-03-06T15:12:10Z,136.8404,-34.9509,0,35,POINT (-34.9508666667 136.8404),SEABIRD SBE19 PLUS V 2.2C
2352,0,0,38,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f24,IMOS/ANMN/SA/JL05/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T163707Z_JL05_FV01_Profile-SBE19plus_C-20180705T044548Z.nc,120786,JL05,59,JL05,2018-03-06T16:37:07Z,2018-03-06T16:37:07Z,136.8021,-35.0324,0,39,POINT (-35.0324 136.8021333333),SEABIRD SBE19 PLUS V 2.2C
2353,0,0,37,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f25,IMOS/ANMN/SA/JL07/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T184944Z_JL07_FV01_Profile-SBE19plus_C-20180705T053059Z.nc,120786,JL07,59,JL07,2018-03-06T18:49:44Z,2018-03-06T18:49:44Z,136.7332,-35.1667,0,39,POINT (-35.1666666667 136.7332333333),SEABIRD SBE19 PLUS V 2.2C
2354,0,0,39,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f27,IMOS/ANMN/SA/SAM8SG/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T200022Z_SAM8SG_FV01_Profile-SBE19plus_C-20180705T053727Z.nc,120786,SAM8SG,59,SAM8SG,2018-03-06T20:00:22Z,2018-03-06T20:00:22Z,136.6934,-35.2372,0,40,POINT (-35.2371833333 136.6934333333),SEABIRD SBE19 PLUS V 2.2C
2355,0,0,49,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f26,IMOS/ANMN/SA/JL09/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T211619Z_JL09_FV01_Profile-SBE19plus_C-20180705T053307Z.nc,120786,JL09,59,JL09,2018-03-06T21:16:19Z,2018-03-06T21:16:19Z,136.6583,-35.3082,0,50,POINT (-35.3081666667 136.6582833333),SEABIRD SBE19 PLUS V 2.2C
2356,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5f21,IMOS/ANMN/SA/GA19K/Biogeochem_profiles/IMOS_ANMN-SA_CDEFKOSTUZ_20180306T224923Z_GA19K_FV01_Profile-SBE19plus_C-20180705T042650Z.nc,120408,GA19K,59,NA,2018-03-06T22:49:23Z,2018-03-06T22:49:23Z,136.6906,-35.502,0,76,POINT (-35.5019833333 136.69055),SEABIRD SBE19 PLUS V 2.2C
